LOCATION,INDICATOR,SUBJECT,MEASURE,FREQUENCY,TIME,Value
JPN,HUR,TOT,PC_LF,A,1964,1.175
JPN,HUR,TOT,PC_LF,A,1965,1.216667
JPN,HUR,TOT,PC_LF,A,1966,1.308333
JPN,HUR,TOT,PC_LF,A,1967,1.258333
JPN,HUR,TOT,PC_LF,A,1968,1.183333
JPN,HUR,TOT,PC_LF,A,1969,1.125
JPN,HUR,TOT,PC_LF,A,1970,1.15
JPN,HUR,TOT,PC_LF,A,1971,1.225
JPN,HUR,TOT,PC_LF,A,1972,1.416667
JPN,HUR,TOT,PC_LF,A,1973,1.266667
JPN,HUR,TOT,PC_LF,A,1974,1.375
JPN,HUR,TOT,PC_LF,A,1975,1.891667
JPN,HUR,TOT,PC_LF,A,1976,2.008333
JPN,HUR,TOT,PC_LF,A,1977,2.025
JPN,HUR,TOT,PC_LF,A,1978,2.241667
JPN,HUR,TOT,PC_LF,A,1979,2.083333
JPN,HUR,TOT,PC_LF,A,1980,2.008333
JPN,HUR,TOT,PC_LF,A,1981,2.208333
JPN,HUR,TOT,PC_LF,A,1982,2.35
JPN,HUR,TOT,PC_LF,A,1983,2.658333
JPN,HUR,TOT,PC_LF,A,1984,2.708333
JPN,HUR,TOT,PC_LF,A,1985,2.616667
JPN,HUR,TOT,PC_LF,A,1986,2.758333
JPN,HUR,TOT,PC_LF,A,1987,2.85
JPN,HUR,TOT,PC_LF,A,1988,2.533333
JPN,HUR,TOT,PC_LF,A,1989,2.266667
JPN,HUR,TOT,PC_LF,A,1990,2.108333
JPN,HUR,TOT,PC_LF,A,1991,2.1
JPN,HUR,TOT,PC_LF,A,1992,2.15
JPN,HUR,TOT,PC_LF,A,1993,2.5
JPN,HUR,TOT,PC_LF,A,1994,2.891667
JPN,HUR,TOT,PC_LF,A,1995,3.15
JPN,HUR,TOT,PC_LF,A,1996,3.35
JPN,HUR,TOT,PC_LF,A,1997,3.4
JPN,HUR,TOT,PC_LF,A,1998,4.108333
JPN,HUR,TOT,PC_LF,A,1999,4.683333
JPN,HUR,TOT,PC_LF,A,2000,4.716667
JPN,HUR,TOT,PC_LF,A,2001,5.033333
JPN,HUR,TOT,PC_LF,A,2002,5.375
JPN,HUR,TOT,PC_LF,A,2003,5.258333
JPN,HUR,TOT,PC_LF,A,2004,4.716667
JPN,HUR,TOT,PC_LF,A,2005,4.425
JPN,HUR,TOT,PC_LF,A,2006,4.141667
JPN,HUR,TOT,PC_LF,A,2007,3.841667
JPN,HUR,TOT,PC_LF,A,2008,3.991667
JPN,HUR,TOT,PC_LF,A,2009,5.066667
JPN,HUR,TOT,PC_LF,A,2010,5.05
JPN,HUR,TOT,PC_LF,A,2011,4.583333
JPN,HUR,TOT,PC_LF,A,2012,4.35
JPN,HUR,TOT,PC_LF,A,2013,4.025
JPN,HUR,TOT,PC_LF,A,2014,3.591667
JPN,HUR,TOT,PC_LF,A,2015,3.375
JPN,HUR,TOT,PC_LF,A,2016,3.116667
JPN,HUR,TOT,PC_LF,A,2017,2.808333
JPN,HUR,TOT,PC_LF,A,2018,2.441667
JPN,HUR,TOT,PC_LF,A,2019,2.35
JPN,HUR,TOT,PC_LF,A,2020,2.775
KOR,HUR,TOT,PC_LF,A,1989,2.583333
KOR,HUR,TOT,PC_LF,A,1990,2.458333
KOR,HUR,TOT,PC_LF,A,1991,2.45
KOR,HUR,TOT,PC_LF,A,1992,2.525
KOR,HUR,TOT,PC_LF,A,1993,2.9
KOR,HUR,TOT,PC_LF,A,1994,2.475
KOR,HUR,TOT,PC_LF,A,1995,2.066667
KOR,HUR,TOT,PC_LF,A,1996,2.058333
KOR,HUR,TOT,PC_LF,A,1997,2.616667
KOR,HUR,TOT,PC_LF,A,1998,6.95
KOR,HUR,TOT,PC_LF,A,1999,6.583333
KOR,HUR,TOT,PC_LF,A,2000,4.425
KOR,HUR,TOT,PC_LF,A,2001,4
KOR,HUR,TOT,PC_LF,A,2002,3.258333
KOR,HUR,TOT,PC_LF,A,2003,3.55
KOR,HUR,TOT,PC_LF,A,2004,3.658333
KOR,HUR,TOT,PC_LF,A,2005,3.75
KOR,HUR,TOT,PC_LF,A,2006,3.475
KOR,HUR,TOT,PC_LF,A,2007,3.258333
KOR,HUR,TOT,PC_LF,A,2008,3.175
KOR,HUR,TOT,PC_LF,A,2009,3.633333
KOR,HUR,TOT,PC_LF,A,2010,3.708333
KOR,HUR,TOT,PC_LF,A,2011,3.408333
KOR,HUR,TOT,PC_LF,A,2012,3.225
KOR,HUR,TOT,PC_LF,A,2013,3.1
KOR,HUR,TOT,PC_LF,A,2014,3.491667
KOR,HUR,TOT,PC_LF,A,2015,3.591667
KOR,HUR,TOT,PC_LF,A,2016,3.675
KOR,HUR,TOT,PC_LF,A,2017,3.683333
KOR,HUR,TOT,PC_LF,A,2018,3.833333
KOR,HUR,TOT,PC_LF,A,2019,3.783333
KOR,HUR,TOT,PC_LF,A,2020,3.941667
LUX,HUR,TOT,PC_LF,A,1983,3.408333
LUX,HUR,TOT,PC_LF,A,1984,3.041667
LUX,HUR,TOT,PC_LF,A,1985,2.875
LUX,HUR,TOT,PC_LF,A,1986,2.533333
LUX,HUR,TOT,PC_LF,A,1987,2.45
LUX,HUR,TOT,PC_LF,A,1988,2
LUX,HUR,TOT,PC_LF,A,1989,1.783333
LUX,HUR,TOT,PC_LF,A,1990,1.658333
LUX,HUR,TOT,PC_LF,A,1991,1.658333
LUX,HUR,TOT,PC_LF,A,1992,2.066667
LUX,HUR,TOT,PC_LF,A,1993,2.583333
LUX,HUR,TOT,PC_LF,A,1994,3.175
LUX,HUR,TOT,PC_LF,A,1995,2.866667
LUX,HUR,TOT,PC_LF,A,1996,2.925
LUX,HUR,TOT,PC_LF,A,1997,2.7
LUX,HUR,TOT,PC_LF,A,1998,2.691667
LUX,HUR,TOT,PC_LF,A,1999,2.408333
LUX,HUR,TOT,PC_LF,A,2000,2.233333
LUX,HUR,TOT,PC_LF,A,2001,1.9
LUX,HUR,TOT,PC_LF,A,2002,2.558333
LUX,HUR,TOT,PC_LF,A,2003,3.808333
LUX,HUR,TOT,PC_LF,A,2004,4.95
LUX,HUR,TOT,PC_LF,A,2005,4.65
LUX,HUR,TOT,PC_LF,A,2006,4.575
LUX,HUR,TOT,PC_LF,A,2007,4.166667
LUX,HUR,TOT,PC_LF,A,2008,4.916667
LUX,HUR,TOT,PC_LF,A,2009,5.116667
LUX,HUR,TOT,PC_LF,A,2010,4.583333
LUX,HUR,TOT,PC_LF,A,2011,4.833333
LUX,HUR,TOT,PC_LF,A,2012,5.066667
LUX,HUR,TOT,PC_LF,A,2013,5.875
LUX,HUR,TOT,PC_LF,A,2014,6.05
LUX,HUR,TOT,PC_LF,A,2015,6.458333
LUX,HUR,TOT,PC_LF,A,2016,6.333333
LUX,HUR,TOT,PC_LF,A,2017,5.616667
LUX,HUR,TOT,PC_LF,A,2018,5.5
LUX,HUR,TOT,PC_LF,A,2019,5.591667
LUX,HUR,TOT,PC_LF,A,2020,6.691667
MEX,HUR,TOT,PC_LF,A,1987,3.883333
MEX,HUR,TOT,PC_LF,A,1988,3.541667
MEX,HUR,TOT,PC_LF,A,1989,2.925
MEX,HUR,TOT,PC_LF,A,1990,2.741667
MEX,HUR,TOT,PC_LF,A,1991,2.691667
MEX,HUR,TOT,PC_LF,A,1992,2.783333
MEX,HUR,TOT,PC_LF,A,1993,3.425
MEX,HUR,TOT,PC_LF,A,1994,3.641667
MEX,HUR,TOT,PC_LF,A,1995,6.266667
MEX,HUR,TOT,PC_LF,A,1996,5.525
MEX,HUR,TOT,PC_LF,A,1997,3.735
MEX,HUR,TOT,PC_LF,A,1998,3.16
MEX,HUR,TOT,PC_LF,A,1999,2.505
MEX,HUR,TOT,PC_LF,A,2000,2.505833
MEX,HUR,TOT,PC_LF,A,2001,2.756667
MEX,HUR,TOT,PC_LF,A,2002,2.978333
MEX,HUR,TOT,PC_LF,A,2003,3.405833
MEX,HUR,TOT,PC_LF,A,2004,3.915833
MEX,HUR,TOT,PC_LF,A,2005,3.595785
MEX,HUR,TOT,PC_LF,A,2006,3.596744
MEX,HUR,TOT,PC_LF,A,2007,3.721604
MEX,HUR,TOT,PC_LF,A,2008,3.974655
MEX,HUR,TOT,PC_LF,A,2009,5.479068
MEX,HUR,TOT,PC_LF,A,2010,5.380876
MEX,HUR,TOT,PC_LF,A,2011,5.233573
MEX,HUR,TOT,PC_LF,A,2012,4.952769
MEX,HUR,TOT,PC_LF,A,2013,4.929466
MEX,HUR,TOT,PC_LF,A,2014,4.828958
MEX,HUR,TOT,PC_LF,A,2015,4.352943
MEX,HUR,TOT,PC_LF,A,2016,3.881356
MEX,HUR,TOT,PC_LF,A,2017,3.419046
MEX,HUR,TOT,PC_LF,A,2018,3.328549
MEX,HUR,TOT,PC_LF,A,2019,3.49458
MEX,HUR,TOT,PC_LF,A,2020,4.433232
NLD,HUR,TOT,PC_LF,A,1983,9.508333
NLD,HUR,TOT,PC_LF,A,1984,9.291667
NLD,HUR,TOT,PC_LF,A,1985,8.45
NLD,HUR,TOT,PC_LF,A,1986,7.608333
NLD,HUR,TOT,PC_LF,A,1987,7.466667
NLD,HUR,TOT,PC_LF,A,1988,7.375
NLD,HUR,TOT,PC_LF,A,1989,6.675
NLD,HUR,TOT,PC_LF,A,1990,6.083333
NLD,HUR,TOT,PC_LF,A,1991,5.675
NLD,HUR,TOT,PC_LF,A,1992,5.758333
NLD,HUR,TOT,PC_LF,A,1993,6.466667
NLD,HUR,TOT,PC_LF,A,1994,7.191667
NLD,HUR,TOT,PC_LF,A,1995,8.358334
NLD,HUR,TOT,PC_LF,A,1996,7.675
NLD,HUR,TOT,PC_LF,A,1997,6.5
NLD,HUR,TOT,PC_LF,A,1998,5.133333
NLD,HUR,TOT,PC_LF,A,1999,4.233333
NLD,HUR,TOT,PC_LF,A,2000,3.666667
NLD,HUR,TOT,PC_LF,A,2001,3.075
NLD,HUR,TOT,PC_LF,A,2002,3.666667
NLD,HUR,TOT,PC_LF,A,2003,4.841667
NLD,HUR,TOT,PC_LF,A,2004,5.675
NLD,HUR,TOT,PC_LF,A,2005,5.883333
NLD,HUR,TOT,PC_LF,A,2006,5.008333
NLD,HUR,TOT,PC_LF,A,2007,4.175
NLD,HUR,TOT,PC_LF,A,2008,3.666667
NLD,HUR,TOT,PC_LF,A,2009,4.35
NLD,HUR,TOT,PC_LF,A,2010,5.008333
NLD,HUR,TOT,PC_LF,A,2011,4.991667
NLD,HUR,TOT,PC_LF,A,2012,5.825
NLD,HUR,TOT,PC_LF,A,2013,7.241667
NLD,HUR,TOT,PC_LF,A,2014,7.425
NLD,HUR,TOT,PC_LF,A,2015,6.891667
NLD,HUR,TOT,PC_LF,A,2016,6.025
NLD,HUR,TOT,PC_LF,A,2017,4.858333
NLD,HUR,TOT,PC_LF,A,2018,3.841667
NLD,HUR,TOT,PC_LF,A,2019,3.4
NLD,HUR,TOT,PC_LF,A,2020,3.833333
NZL,HUR,TOT,PC_LF,A,1956,0
NZL,HUR,TOT,PC_LF,A,1957,0
NZL,HUR,TOT,PC_LF,A,1958,0.1193317
NZL,HUR,TOT,PC_LF,A,1959,0.1172333
NZL,HUR,TOT,PC_LF,A,1960,0.1156069
NZL,HUR,TOT,PC_LF,A,1961,0
NZL,HUR,TOT,PC_LF,A,1962,0.1109878
NZL,HUR,TOT,PC_LF,A,1963,0.1086956
NZL,HUR,TOT,PC_LF,A,1964,0.1055966
NZL,HUR,TOT,PC_LF,A,1965,0.1020408
NZL,HUR,TOT,PC_LF,A,1966,0.09852216
NZL,HUR,TOT,PC_LF,A,1967,0.09596929
NZL,HUR,TOT,PC_LF,A,1968,0.7759457
NZL,HUR,TOT,PC_LF,A,1969,0.2859867
NZL,HUR,TOT,PC_LF,A,1970,0.09267841
NZL,HUR,TOT,PC_LF,A,1971,0.1829826
NZL,HUR,TOT,PC_LF,A,1972,0.4508566
NZL,HUR,TOT,PC_LF,A,1973,0.1746725
NZL,HUR,TOT,PC_LF,A,1974,0.0838223
NZL,HUR,TOT,PC_LF,A,1975,0.2465078
NZL,HUR,TOT,PC_LF,A,1976,0.322841
NZL,HUR,TOT,PC_LF,A,1977,0.317965
NZL,HUR,TOT,PC_LF,A,1978,1.657459
NZL,HUR,TOT,PC_LF,A,1979,1.942502
NZL,HUR,TOT,PC_LF,A,1980,2.242846
NZL,HUR,TOT,PC_LF,A,1981,3.601532
NZL,HUR,TOT,PC_LF,A,1982,3.536494
NZL,HUR,TOT,PC_LF,A,1983,5.663189
NZL,HUR,TOT,PC_LF,A,1984,5.743741
NZL,HUR,TOT,PC_LF,A,1985,4.181687
NZL,HUR,TOT,PC_LF,A,1986,4.175
NZL,HUR,TOT,PC_LF,A,1987,4.225
NZL,HUR,TOT,PC_LF,A,1988,5.8
NZL,HUR,TOT,PC_LF,A,1989,7.275
NZL,HUR,TOT,PC_LF,A,1990,7.975
NZL,HUR,TOT,PC_LF,A,1991,10.6
NZL,HUR,TOT,PC_LF,A,1992,10.65
NZL,HUR,TOT,PC_LF,A,1993,9.8
NZL,HUR,TOT,PC_LF,A,1994,8.35
NZL,HUR,TOT,PC_LF,A,1995,6.45
NZL,HUR,TOT,PC_LF,A,1996,6.3
NZL,HUR,TOT,PC_LF,A,1997,6.825
NZL,HUR,TOT,PC_LF,A,1998,7.725
NZL,HUR,TOT,PC_LF,A,1999,7.025
NZL,HUR,TOT,PC_LF,A,2000,6.15
NZL,HUR,TOT,PC_LF,A,2001,5.45
NZL,HUR,TOT,PC_LF,A,2002,5.3
NZL,HUR,TOT,PC_LF,A,2003,4.775
NZL,HUR,TOT,PC_LF,A,2004,4.025
NZL,HUR,TOT,PC_LF,A,2005,3.825
NZL,HUR,TOT,PC_LF,A,2006,3.85
NZL,HUR,TOT,PC_LF,A,2007,3.575
NZL,HUR,TOT,PC_LF,A,2008,4.025
NZL,HUR,TOT,PC_LF,A,2009,5.875
NZL,HUR,TOT,PC_LF,A,2010,6.225
NZL,HUR,TOT,PC_LF,A,2011,6.025
NZL,HUR,TOT,PC_LF,A,2012,6.475
NZL,HUR,TOT,PC_LF,A,2013,5.85
NZL,HUR,TOT,PC_LF,A,2014,5.425
NZL,HUR,TOT,PC_LF,A,2015,5.4
NZL,HUR,TOT,PC_LF,A,2016,5.125
NZL,HUR,TOT,PC_LF,A,2017,4.725
NZL,HUR,TOT,PC_LF,A,2018,4.325
NZL,HUR,TOT,PC_LF,A,2019,4.1
NZL,HUR,TOT,PC_LF,A,2020,4.6
NOR,HUR,TOT,PC_LF,A,1989,4.883333
NOR,HUR,TOT,PC_LF,A,1990,5.216667
NOR,HUR,TOT,PC_LF,A,1991,5.45
NOR,HUR,TOT,PC_LF,A,1992,5.925
NOR,HUR,TOT,PC_LF,A,1993,5.95
NOR,HUR,TOT,PC_LF,A,1994,5.408333
NOR,HUR,TOT,PC_LF,A,1995,4.933333
NOR,HUR,TOT,PC_LF,A,1996,4.75
NOR,HUR,TOT,PC_LF,A,1997,3.916667
NOR,HUR,TOT,PC_LF,A,1998,3.091667
NOR,HUR,TOT,PC_LF,A,1999,3.033333
NOR,HUR,TOT,PC_LF,A,2000,3.241667
NOR,HUR,TOT,PC_LF,A,2001,3.408333
NOR,HUR,TOT,PC_LF,A,2002,3.666667
NOR,HUR,TOT,PC_LF,A,2003,4.208333
NOR,HUR,TOT,PC_LF,A,2004,4.275
NOR,HUR,TOT,PC_LF,A,2005,4.525
NOR,HUR,TOT,PC_LF,A,2006,3.425
NOR,HUR,TOT,PC_LF,A,2007,2.558333
NOR,HUR,TOT,PC_LF,A,2008,2.725
NOR,HUR,TOT,PC_LF,A,2009,3.283333
NOR,HUR,TOT,PC_LF,A,2010,3.733333
NOR,HUR,TOT,PC_LF,A,2011,3.408333
NOR,HUR,TOT,PC_LF,A,2012,3.3
NOR,HUR,TOT,PC_LF,A,2013,3.758333
NOR,HUR,TOT,PC_LF,A,2014,3.633333
NOR,HUR,TOT,PC_LF,A,2015,4.5
NOR,HUR,TOT,PC_LF,A,2016,4.758333
NOR,HUR,TOT,PC_LF,A,2017,4.191667
NOR,HUR,TOT,PC_LF,A,2018,3.875
NOR,HUR,TOT,PC_LF,A,2019,3.7
NOR,HUR,TOT,PC_LF,A,2020,4.6
POL,HUR,TOT,PC_LF,A,1997,10.86667
POL,HUR,TOT,PC_LF,A,1998,10.16667
POL,HUR,TOT,PC_LF,A,1999,13.39167
POL,HUR,TOT,PC_LF,A,2000,16.075
POL,HUR,TOT,PC_LF,A,2001,18.30833
POL,HUR,TOT,PC_LF,A,2002,20.03333
POL,HUR,TOT,PC_LF,A,2003,19.75
POL,HUR,TOT,PC_LF,A,2004,19.14167
POL,HUR,TOT,PC_LF,A,2005,17.925
POL,HUR,TOT,PC_LF,A,2006,13.96667
POL,HUR,TOT,PC_LF,A,2007,9.608334
POL,HUR,TOT,PC_LF,A,2008,7.041667
POL,HUR,TOT,PC_LF,A,2009,8.116667
POL,HUR,TOT,PC_LF,A,2010,9.675
POL,HUR,TOT,PC_LF,A,2011,9.65
POL,HUR,TOT,PC_LF,A,2012,10.10833
POL,HUR,TOT,PC_LF,A,2013,10.34167
POL,HUR,TOT,PC_LF,A,2014,9.016666
POL,HUR,TOT,PC_LF,A,2015,7.525
POL,HUR,TOT,PC_LF,A,2016,6.191667
POL,HUR,TOT,PC_LF,A,2017,4.883333
POL,HUR,TOT,PC_LF,A,2018,3.858333
POL,HUR,TOT,PC_LF,A,2019,3.283333
POL,HUR,TOT,PC_LF,A,2020,3.158333
PRT,HUR,TOT,PC_LF,A,1983,8.175
PRT,HUR,TOT,PC_LF,A,1984,8.866667
PRT,HUR,TOT,PC_LF,A,1985,9.15
PRT,HUR,TOT,PC_LF,A,1986,8.8
PRT,HUR,TOT,PC_LF,A,1987,7.233333
PRT,HUR,TOT,PC_LF,A,1988,5.841667
PRT,HUR,TOT,PC_LF,A,1989,5.183333
PRT,HUR,TOT,PC_LF,A,1990,4.8
PRT,HUR,TOT,PC_LF,A,1991,4.183333
PRT,HUR,TOT,PC_LF,A,1992,4.125
PRT,HUR,TOT,PC_LF,A,1993,5.5
PRT,HUR,TOT,PC_LF,A,1994,6.825
PRT,HUR,TOT,PC_LF,A,1995,7.183333
PRT,HUR,TOT,PC_LF,A,1996,7.241667
PRT,HUR,TOT,PC_LF,A,1997,6.741667
PRT,HUR,TOT,PC_LF,A,1998,6.1
PRT,HUR,TOT,PC_LF,A,1999,5.725
PRT,HUR,TOT,PC_LF,A,2000,5.266667
PRT,HUR,TOT,PC_LF,A,2001,5.375
PRT,HUR,TOT,PC_LF,A,2002,6.466667
PRT,HUR,TOT,PC_LF,A,2003,7.808333
PRT,HUR,TOT,PC_LF,A,2004,8.166667
PRT,HUR,TOT,PC_LF,A,2005,9.233334
PRT,HUR,TOT,PC_LF,A,2006,9.3
PRT,HUR,TOT,PC_LF,A,2007,9.583333
PRT,HUR,TOT,PC_LF,A,2008,9.241667
PRT,HUR,TOT,PC_LF,A,2009,11.225
PRT,HUR,TOT,PC_LF,A,2010,12.58333
PRT,HUR,TOT,PC_LF,A,2011,13.51667
PRT,HUR,TOT,PC_LF,A,2012,16.575
PRT,HUR,TOT,PC_LF,A,2013,17.175
PRT,HUR,TOT,PC_LF,A,2014,14.65
PRT,HUR,TOT,PC_LF,A,2015,13.025
PRT,HUR,TOT,PC_LF,A,2016,11.46667
PRT,HUR,TOT,PC_LF,A,2017,9.225
PRT,HUR,TOT,PC_LF,A,2018,7.166667
PRT,HUR,TOT,PC_LF,A,2019,6.675
PRT,HUR,TOT,PC_LF,A,2020,7.116667
SVK,HUR,TOT,PC_LF,A,1998,12.70833
SVK,HUR,TOT,PC_LF,A,1999,16.49167
SVK,HUR,TOT,PC_LF,A,2000,18.90833
SVK,HUR,TOT,PC_LF,A,2001,19.45833
SVK,HUR,TOT,PC_LF,A,2002,18.80833
SVK,HUR,TOT,PC_LF,A,2003,17.69167
SVK,HUR,TOT,PC_LF,A,2004,18.35833
SVK,HUR,TOT,PC_LF,A,2005,16.375
SVK,HUR,TOT,PC_LF,A,2006,13.46667
SVK,HUR,TOT,PC_LF,A,2007,11.23333
SVK,HUR,TOT,PC_LF,A,2008,9.575
SVK,HUR,TOT,PC_LF,A,2009,12.11667
SVK,HUR,TOT,PC_LF,A,2010,14.5
SVK,HUR,TOT,PC_LF,A,2011,13.68333
SVK,HUR,TOT,PC_LF,A,2012,13.95833
SVK,HUR,TOT,PC_LF,A,2013,14.225
SVK,HUR,TOT,PC_LF,A,2014,13.20833
SVK,HUR,TOT,PC_LF,A,2015,11.5
SVK,HUR,TOT,PC_LF,A,2016,9.666667
SVK,HUR,TOT,PC_LF,A,2017,8.125
SVK,HUR,TOT,PC_LF,A,2018,6.541667
SVK,HUR,TOT,PC_LF,A,2019,5.766667
SVK,HUR,TOT,PC_LF,A,2020,6.7
ESP,HUR,TOT,PC_LF,A,1987,19.71667
ESP,HUR,TOT,PC_LF,A,1988,18.69167
ESP,HUR,TOT,PC_LF,A,1989,16.54167
ESP,HUR,TOT,PC_LF,A,1990,15.45833
ESP,HUR,TOT,PC_LF,A,1991,15.5
ESP,HUR,TOT,PC_LF,A,1992,17.01667
ESP,HUR,TOT,PC_LF,A,1993,20.84167
ESP,HUR,TOT,PC_LF,A,1994,22.05
ESP,HUR,TOT,PC_LF,A,1995,20.75
ESP,HUR,TOT,PC_LF,A,1996,19.89167
ESP,HUR,TOT,PC_LF,A,1997,18.39167
ESP,HUR,TOT,PC_LF,A,1998,16.40833
ESP,HUR,TOT,PC_LF,A,1999,13.6
ESP,HUR,TOT,PC_LF,A,2000,11.91667
ESP,HUR,TOT,PC_LF,A,2001,10.55833
ESP,HUR,TOT,PC_LF,A,2002,11.44167
ESP,HUR,TOT,PC_LF,A,2003,11.49167
ESP,HUR,TOT,PC_LF,A,2004,10.95833
ESP,HUR,TOT,PC_LF,A,2005,9.166667
ESP,HUR,TOT,PC_LF,A,2006,8.458333
ESP,HUR,TOT,PC_LF,A,2007,8.225
ESP,HUR,TOT,PC_LF,A,2008,11.26667
ESP,HUR,TOT,PC_LF,A,2009,17.86667
ESP,HUR,TOT,PC_LF,A,2010,19.875
ESP,HUR,TOT,PC_LF,A,2011,21.40833
ESP,HUR,TOT,PC_LF,A,2012,24.79167
ESP,HUR,TOT,PC_LF,A,2013,26.11667
ESP,HUR,TOT,PC_LF,A,2014,24.45
ESP,HUR,TOT,PC_LF,A,2015,22.075
ESP,HUR,TOT,PC_LF,A,2016,19.65
ESP,HUR,TOT,PC_LF,A,2017,17.23333
ESP,HUR,TOT,PC_LF,A,2018,15.26667
ESP,HUR,TOT,PC_LF,A,2019,14.10833
ESP,HUR,TOT,PC_LF,A,2020,15.53333
SWE,HUR,TOT,PC_LF,A,1983,3.666667
SWE,HUR,TOT,PC_LF,A,1984,3.266667
SWE,HUR,TOT,PC_LF,A,1985,2.883333
SWE,HUR,TOT,PC_LF,A,1986,2.691667
SWE,HUR,TOT,PC_LF,A,1987,2.191667
SWE,HUR,TOT,PC_LF,A,1988,1.8
SWE,HUR,TOT,PC_LF,A,1989,1.558333
SWE,HUR,TOT,PC_LF,A,1990,1.716667
SWE,HUR,TOT,PC_LF,A,1991,3.1
SWE,HUR,TOT,PC_LF,A,1992,5.558333
SWE,HUR,TOT,PC_LF,A,1993,9.05
SWE,HUR,TOT,PC_LF,A,1994,9.358334
SWE,HUR,TOT,PC_LF,A,1995,8.8
SWE,HUR,TOT,PC_LF,A,1996,9.558333
SWE,HUR,TOT,PC_LF,A,1997,9.891666
SWE,HUR,TOT,PC_LF,A,1998,8.2
SWE,HUR,TOT,PC_LF,A,1999,6.733333
SWE,HUR,TOT,PC_LF,A,2000,5.6
SWE,HUR,TOT,PC_LF,A,2001,5.825
SWE,HUR,TOT,PC_LF,A,2002,5.95
SWE,HUR,TOT,PC_LF,A,2003,6.566667
SWE,HUR,TOT,PC_LF,A,2004,7.375
SWE,HUR,TOT,PC_LF,A,2005,7.641667
SWE,HUR,TOT,PC_LF,A,2006,7.041667
SWE,HUR,TOT,PC_LF,A,2007,6.116667
SWE,HUR,TOT,PC_LF,A,2008,6.166667
SWE,HUR,TOT,PC_LF,A,2009,8.3
SWE,HUR,TOT,PC_LF,A,2010,8.575
SWE,HUR,TOT,PC_LF,A,2011,7.766667
SWE,HUR,TOT,PC_LF,A,2012,7.966667
SWE,HUR,TOT,PC_LF,A,2013,8
SWE,HUR,TOT,PC_LF,A,2014,7.933333
SWE,HUR,TOT,PC_LF,A,2015,7.4
SWE,HUR,TOT,PC_LF,A,2016,6.95
SWE,HUR,TOT,PC_LF,A,2017,6.683333
SWE,HUR,TOT,PC_LF,A,2018,6.325
SWE,HUR,TOT,PC_LF,A,2019,6.766667
SWE,HUR,TOT,PC_LF,A,2020,8.291667
CHE,HUR,TOT,PC_LF,A,2010,4.803626
CHE,HUR,TOT,PC_LF,A,2011,4.401669
CHE,HUR,TOT,PC_LF,A,2012,4.484188
CHE,HUR,TOT,PC_LF,A,2013,4.747292
CHE,HUR,TOT,PC_LF,A,2014,4.829988
CHE,HUR,TOT,PC_LF,A,2015,4.800639
CHE,HUR,TOT,PC_LF,A,2016,4.91918
CHE,HUR,TOT,PC_LF,A,2017,4.797587
CHE,HUR,TOT,PC_LF,A,2018,4.714414
CHE,HUR,TOT,PC_LF,A,2019,4.394452
CHE,HUR,TOT,PC_LF,A,2020,4.815328
TUR,HUR,TOT,PC_LF,A,2005,9.508333
TUR,HUR,TOT,PC_LF,A,2006,9.066667
TUR,HUR,TOT,PC_LF,A,2007,9.158334
TUR,HUR,TOT,PC_LF,A,2008,10.025
TUR,HUR,TOT,PC_LF,A,2009,13.04167
TUR,HUR,TOT,PC_LF,A,2010,11.15
TUR,HUR,TOT,PC_LF,A,2011,9.141666
TUR,HUR,TOT,PC_LF,A,2012,8.433333
TUR,HUR,TOT,PC_LF,A,2013,9.05
TUR,HUR,TOT,PC_LF,A,2014,9.883333
TUR,HUR,TOT,PC_LF,A,2015,10.33333
TUR,HUR,TOT,PC_LF,A,2016,10.90833
TUR,HUR,TOT,PC_LF,A,2017,10.925
TUR,HUR,TOT,PC_LF,A,2018,10.89167
TUR,HUR,TOT,PC_LF,A,2019,13.74167
TUR,HUR,TOT,PC_LF,A,2020,13.14167
GBR,HUR,TOT,PC_LF,A,1983,10.775
GBR,HUR,TOT,PC_LF,A,1984,10.85
GBR,HUR,TOT,PC_LF,A,1985,11.175
GBR,HUR,TOT,PC_LF,A,1986,11.2
GBR,HUR,TOT,PC_LF,A,1987,10.275
GBR,HUR,TOT,PC_LF,A,1988,8.45
GBR,HUR,TOT,PC_LF,A,1989,7.075
GBR,HUR,TOT,PC_LF,A,1990,6.825
GBR,HUR,TOT,PC_LF,A,1991,8.6
GBR,HUR,TOT,PC_LF,A,1992,9.855444
GBR,HUR,TOT,PC_LF,A,1993,10.39069
GBR,HUR,TOT,PC_LF,A,1994,9.512666
GBR,HUR,TOT,PC_LF,A,1995,8.638574
GBR,HUR,TOT,PC_LF,A,1996,8.113807
GBR,HUR,TOT,PC_LF,A,1997,6.98159
GBR,HUR,TOT,PC_LF,A,1998,6.26345
GBR,HUR,TOT,PC_LF,A,1999,5.979465
GBR,HUR,TOT,PC_LF,A,2000,5.458603
GBR,HUR,TOT,PC_LF,A,2001,5.09697
GBR,HUR,TOT,PC_LF,A,2002,5.184958
GBR,HUR,TOT,PC_LF,A,2003,5.007329
GBR,HUR,TOT,PC_LF,A,2004,4.747302
GBR,HUR,TOT,PC_LF,A,2005,4.823375
GBR,HUR,TOT,PC_LF,A,2006,5.417598
GBR,HUR,TOT,PC_LF,A,2007,5.32914
